Br,C,Cl,F,H,N,O,S
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,17,0,0,21,1,4,0
0,17,0,0,21,1,4,0
0,17,0,0,21,1,4,0
0,17,0,0,21,1,4,0
0,17,0,0,21,1,4,0
0,17,0,0,20,4,3,0
0,17,0,0,20,4,3,0
0,17,0,0,20,4,3,0
0,17,0,0,20,4,3,0
0,17,0,0,20,4,3,0
0,17,0,0,20,4,3,0
0,17,0,0,20,4,3,0
0,14,0,0,20,4,3,0
0,14,0,0,20,4,3,0
0,14,0,0,20,4,3,0
0,14,0,0,20,4,3,0
0,14,0,0,20,4,3,0
0,14,0,0,20,4,3,0
0,14,0,0,20,4,3,0
0,16,0,1,16,3,2,0
0,16,0,1,16,3,2,0
0,16,0,1,16,3,2,0
0,19,0,0,20,4,2,0
0,19,0,0,20,4,2,0
0,19,0,0,20,4,2,0
0,19,0,0,20,4,2,0
0,19,0,0,20,4,2,0
0,19,0,0,20,4,2,0
0,18,0,0,20,4,3,0
0,18,0,0,20,4,3,0
0,18,0,0,20,4,3,0
0,18,0,0,20,4,3,0
0,18,0,0,20,4,3,0
0,16,0,0,23,3,3,0
0,16,0,0,23,3,3,0
0,16,0,0,23,3,3,0
0,16,0,0,23,3,3,0
0,16,0,0,23,3,3,0
0,16,0,0,23,3,3,0
0,17,0,0,19,3,4,0
0,17,0,0,19,3,4,0
0,17,0,0,19,3,4,0
0,17,0,0,19,3,4,0
0,18,0,0,21,3,4,0
0,18,0,0,21,3,4,0
0,18,0,0,21,3,4,0
0,18,0,0,21,3,4,0
0,18,0,0,21,3,4,0
0,18,0,0,21,3,4,0
0,17,0,0,20,4,4,0
0,17,0,0,20,4,4,0
0,17,0,0,20,4,4,0
0,17,0,0,20,4,4,0
0,17,0,0,25,3,3,0
0,17,0,0,25,3,3,0
0,17,0,0,25,3,3,0
0,17,0,0,25,3,3,0
0,17,0,0,25,3,3,0
0,17,0,0,25,3,3,0
0,17,0,0,25,3,3,0
0,17,0,0,25,3,3,0
0,14,0,0,15,3,3,0
0,14,0,0,15,3,3,0
0,14,0,0,15,3,3,0
0,16,0,0,19,3,3,0
0,16,0,0,19,3,3,0
0,16,0,0,19,3,3,0
0,16,0,0,19,3,3,0
0,16,0,0,19,3,3,0
0,16,0,0,19,3,3,0
0,17,0,0,21,3,3,0
0,17,0,0,21,3,3,0
0,17,0,0,21,3,3,0
0,17,0,0,21,3,3,0
0,17,0,0,21,3,3,0
0,17,0,0,21,3,3,0
0,16,0,0,19,3,3,0
0,16,0,0,19,3,3,0
0,16,0,0,19,3,3,0
0,16,0,0,19,3,3,0
0,16,0,0,19,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,15,1,0,21,2,2,0
0,15,1,0,21,2,2,0
0,15,1,0,21,2,2,0
0,15,1,0,21,2,2,0
0,15,1,0,21,2,2,0
0,15,1,0,21,2,2,0
0,15,1,0,21,2,2,0
0,15,1,0,21,2,2,0
0,15,1,0,21,2,2,0
0,15,1,0,21,2,2,0
0,15,1,0,21,2,2,0
0,16,0,0,22,2,1,0
0,16,0,0,22,2,1,0
0,16,0,0,22,2,1,0
0,16,0,0,22,2,1,0
0,16,0,0,22,2,1,0
0,16,0,0,22,2,1,0
0,16,0,0,22,2,1,0
0,16,0,0,22,2,1,0
0,15,0,0,28,2,1,0
0,15,0,0,28,2,1,0
0,15,0,0,28,2,1,0
0,15,0,0,28,2,1,0
0,15,0,0,28,2,1,0
0,15,0,0,28,2,1,0
0,15,0,0,28,2,1,0
0,18,0,0,22,2,2,0
0,18,0,0,22,2,2,0
0,18,0,0,22,2,2,0
0,18,0,0,22,2,2,0
0,18,0,0,22,2,2,0
0,18,0,0,22,2,2,0
0,18,0,0,22,2,2,0
0,18,0,0,22,2,2,0
0,16,0,0,24,2,3,0
0,16,0,0,24,2,3,0
0,14,1,0,19,2,1,0
0,14,1,0,19,2,1,0
0,14,1,0,19,2,1,0
0,15,0,0,25,3,3,0
0,15,0,0,25,3,3,0
0,15,0,0,25,3,3,0
0,15,0,0,25,3,3,0
0,15,0,0,25,3,3,0
0,15,0,0,25,3,3,0
0,15,0,0,25,3,3,0
0,15,0,0,25,3,3,0
0,15,0,0,25,3,3,0
0,9,0,3,14,1,4,0
0,9,0,3,14,1,4,0
0,9,0,3,14,1,4,0
0,9,0,3,14,1,4,0
0,17,0,0,15,3,4,0
0,17,0,0,15,3,4,0
0,15,0,0,17,5,1,1
0,15,0,0,17,5,1,1
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,20,0,0,31,1,4,0
0,14,0,0,15,5,1,1
0,14,0,0,15,5,1,1
0,17,0,0,21,1,4,0
0,17,0,0,21,1,4,0
0,17,0,0,21,1,4,0
0,17,0,0,21,1,4,0
0,17,0,0,21,1,4,0
0,18,0,0,22,2,4,0
0,18,0,0,22,2,4,0
0,18,0,0,22,2,4,0
0,18,0,0,22,2,4,0
0,18,0,0,22,2,4,0
0,17,0,0,18,4,2,0
0,17,0,0,18,4,2,0
0,17,0,0,19,1,5,0
0,17,0,0,19,1,5,0
0,17,0,0,19,1,5,0
0,18,0,0,22,2,5,0
0,18,0,0,22,2,5,0
0,18,0,0,22,2,5,0
0,18,0,0,22,2,5,0
0,18,0,0,22,2,5,0
0,18,0,0,22,2,5,0
0,20,0,0,18,2,3,0
0,20,0,0,18,2,3,0
0,17,0,0,18,4,1,0
0,15,1,0,13,4,2,0
0,15,1,0,13,4,2,0
0,12,0,0,14,4,1,1
0,12,0,0,14,4,1,1
0,12,0,0,14,4,1,1
0,12,0,0,14,4,1,1
0,12,0,0,14,4,1,1
0,13,0,0,16,4,1,1
0,13,0,0,16,4,1,1
0,13,0,0,16,4,1,1
0,13,0,0,16,4,1,1
0,13,0,0,16,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,12,4,2,1
0,14,0,0,12,4,2,1
0,14,0,0,12,4,2,1
0,14,0,0,12,4,2,1
0,14,0,0,12,4,2,1
0,14,0,0,12,4,1,2
0,14,0,0,12,4,1,2
0,14,0,0,12,4,1,2
0,14,0,0,12,4,1,2
0,15,0,0,13,5,1,1
0,15,0,0,13,5,1,1
0,15,0,0,13,5,1,1
0,13,0,0,16,4,1,1
0,13,0,0,16,4,1,1
0,13,0,0,16,4,1,1
0,13,0,0,16,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,16,0,0,16,4,2,1
0,16,0,0,16,4,2,1
0,16,0,0,16,4,2,1
0,16,0,0,16,4,2,1
0,17,0,0,13,5,1,0
0,17,0,0,13,5,1,0
0,18,0,0,14,4,2,0
0,18,0,0,14,4,2,0
0,18,0,0,14,4,2,0
0,18,0,0,14,4,2,0
0,18,0,0,14,4,2,0
0,18,0,0,14,4,2,0
0,18,0,0,14,4,2,0
0,17,0,0,14,4,2,0
0,17,0,0,14,4,2,0
0,17,0,0,14,4,2,0
0,20,0,0,15,5,1,0
0,20,0,0,15,5,1,0
0,18,0,0,15,5,2,0
0,18,0,0,15,5,2,0
0,18,0,0,15,5,2,0
0,18,0,0,15,5,2,0
0,18,0,0,15,5,2,0
0,17,0,0,17,1,4,0
0,17,0,0,17,1,4,0
0,17,0,0,17,1,4,0
0,17,0,0,17,1,4,0
0,17,0,0,17,1,4,0
0,17,0,0,17,1,4,0
0,17,0,0,17,1,4,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,16,1,0,21,2,3,0
0,16,1,0,21,2,3,0
0,16,1,0,21,2,3,0
0,16,1,0,21,2,3,0
0,16,1,0,21,2,3,0
0,16,1,0,21,2,3,0
0,16,1,0,21,2,3,0
0,16,1,0,21,2,3,0
0,16,1,0,21,2,3,0
0,16,1,0,21,2,3,0
0,17,1,0,21,2,2,0
0,17,1,0,21,2,2,0
0,17,1,0,21,2,2,0
0,17,1,0,21,2,2,0
0,17,1,0,21,2,2,0
0,17,1,0,21,2,2,0
0,17,1,0,21,2,2,0
0,17,1,0,21,2,2,0
0,17,1,0,21,2,2,0
0,17,1,0,21,2,2,0
0,17,1,0,21,2,2,0
0,17,1,0,21,2,2,0
0,17,1,0,21,2,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,19,2,3,0
0,18,1,0,19,2,3,0
0,18,1,0,19,2,3,0
0,18,1,0,19,2,3,0
0,18,1,0,19,2,3,0
0,18,1,0,19,2,3,0
0,18,1,0,19,2,3,0
0,18,1,0,19,2,3,0
0,18,1,0,19,2,3,0
0,18,1,0,19,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,17,1,0,23,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,19,1,0,25,2,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,18,3,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,18,1,0,23,2,2,0
0,17,1,0,18,3,3,0
0,17,1,0,18,3,3,0
0,17,1,0,18,3,3,0
0,17,1,0,18,3,3,0
0,17,1,0,18,3,3,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,19,0,1,20,3,2,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,21,0,0,33,1,3,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,17,0,1,18,3,2,1
0,17,0,1,18,3,2,1
0,17,0,1,18,3,2,1
0,17,0,1,18,3,2,1
0,17,0,1,18,3,2,1
0,17,0,1,18,3,2,1
0,17,0,1,18,3,2,1
0,17,0,1,18,3,2,1
0,17,0,1,18,3,2,1
0,17,0,1,18,3,2,1
0,17,0,1,18,3,2,1
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,18,0,1,25,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,19,0,1,27,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,21,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,23,2,2,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,17,0,1,21,2,3,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,19,0,1,25,2,2,0
0,17,1,0,14,3,3,0
0,17,1,0,14,3,3,0
0,17,1,0,14,3,3,0
0,17,1,0,14,3,3,0
0,17,1,0,14,3,3,0
0,17,1,0,14,3,3,0
0,14,1,0,17,2,4,0
0,14,1,0,17,2,4,0
0,14,1,0,17,2,4,0
0,14,1,0,17,2,4,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,16,0,0,17,3,1,1
0,16,0,0,17,3,1,1
0,16,0,0,17,3,1,1
0,16,0,0,17,3,1,1
0,16,0,0,17,3,1,1
0,16,0,0,17,3,1,1
0,16,0,0,17,3,1,1
0,16,0,0,17,3,1,1
0,16,0,0,17,3,1,1
0,16,0,0,17,3,1,1
0,16,0,0,17,3,1,1
0,16,0,0,21,5,1,0
0,16,0,0,21,5,1,0
0,16,0,0,21,5,1,0
0,16,0,0,21,5,1,0
1,9,0,0,12,3,4,0
1,9,0,0,12,3,4,0
1,9,0,0,12,3,4,0
1,9,0,0,12,3,4,0
0,12,0,0,19,3,3,1
0,12,0,0,19,3,3,1
0,12,0,0,19,3,3,1
0,12,0,0,19,3,3,1
0,12,0,0,19,3,3,1
0,16,0,0,21,3,2,0
0,16,0,0,21,3,2,0
0,16,0,0,21,3,2,0
0,16,0,0,21,3,2,0
0,16,0,0,21,3,2,0
0,17,0,0,20,6,2,0
0,17,0,0,20,6,2,0
0,17,0,0,20,6,2,0
0,17,0,0,20,6,2,0
0,17,0,0,20,6,2,0
0,16,0,0,20,4,2,0
0,16,0,0,20,4,2,0
0,16,0,0,20,4,2,0
0,16,0,0,20,4,2,0
0,16,0,0,20,4,2,0
0,16,0,0,20,4,2,0
0,16,0,0,18,4,2,0
0,16,0,0,18,4,2,0
0,16,0,0,18,4,2,0
0,16,0,0,18,4,2,0
0,16,0,0,18,4,2,0
0,16,0,0,18,4,2,0
1,12,0,0,11,4,3,0
1,12,0,0,11,4,3,0
1,12,0,0,11,4,3,0
1,12,0,0,11,4,3,0
1,12,0,0,11,4,3,0
1,12,0,0,11,4,3,0
0,16,1,0,13,4,1,0
0,16,1,0,13,4,1,0
0,16,1,0,13,4,1,0
0,16,1,0,13,4,1,0
0,15,0,0,20,2,2,1
0,15,0,0,20,2,2,1
0,16,0,0,22,4,1,1
0,16,0,0,22,4,1,1
0,16,0,0,22,4,1,1
0,16,0,0,22,4,1,1
0,19,0,0,23,3,3,0
0,19,0,0,23,3,3,0
0,19,0,0,23,3,3,0
0,19,0,0,23,3,3,0
0,19,0,0,23,3,3,0
0,19,0,0,23,3,3,0
0,19,0,0,23,3,3,0
0,19,0,0,23,3,3,0
0,19,0,0,23,3,3,0
0,19,0,0,23,3,3,0
0,17,0,1,11,2,3,0
0,17,0,1,11,2,3,0
0,17,0,1,11,2,3,0
0,17,0,1,11,2,3,0
0,17,0,1,11,2,3,0
0,17,0,1,11,2,3,0
0,18,0,0,22,4,1,1
0,18,0,0,22,4,1,1
0,18,0,0,22,4,1,1
0,18,0,0,22,4,1,1
0,18,0,0,22,4,1,1
0,18,0,0,22,4,1,1
0,18,0,0,22,4,1,1
0,18,0,0,22,4,1,1
0,18,0,0,22,4,1,1
0,18,0,0,22,4,1,1
0,18,0,0,22,4,1,1
0,17,0,0,22,4,2,1
0,17,0,0,22,4,2,1
0,17,0,0,22,4,2,1
0,17,0,0,22,4,2,1
0,17,0,0,22,4,2,1
0,17,0,0,22,4,2,1
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,19,0,0,23,5,1,0
0,16,0,0,15,3,1,1
0,16,0,0,15,3,1,1
0,16,0,0,15,3,1,1
0,16,0,0,15,3,1,1
0,14,0,0,18,4,2,0
0,14,0,0,18,4,2,0
0,14,0,0,18,4,2,0
0,14,0,0,18,4,2,0
0,14,0,0,19,5,2,0
0,14,0,0,19,5,2,0
0,14,0,0,19,5,2,0
0,18,0,0,22,6,1,0
0,18,0,0,22,6,1,0
0,18,0,0,22,6,1,0
0,18,0,0,22,6,1,0
0,16,0,0,24,4,1,0
0,16,0,0,24,4,1,0
0,16,0,0,24,4,1,0
0,16,0,0,24,4,1,0
0,16,0,0,24,4,1,0
0,16,0,0,24,4,1,0
0,16,0,0,24,4,1,0
0,17,0,1,21,4,1,0
0,17,0,1,21,4,1,0
0,17,0,1,21,4,1,0
0,17,0,1,21,4,1,0
0,17,0,1,21,4,1,0
0,21,0,0,20,2,3,0
0,21,0,0,20,2,3,0
0,21,0,0,20,2,3,0
0,21,0,0,20,2,3,0
0,21,0,0,20,2,3,0
0,21,0,0,20,2,3,0
0,21,0,0,20,2,3,0
0,21,0,0,20,2,3,0
0,17,0,0,22,4,1,1
